Datetime,USGS_flow,variable,USGS_ID,measurement_unit,qualifiers,series
1996-04-16,126.666664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-04-17,129.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-04-18,129.41667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-04-19,126.333336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-04-20,124.916664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-04-21,117.916664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-04-22,116.333336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-04-23,118.291664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-04-24,126.333336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-04-25,132.91667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-04-26,138.33333,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-04-27,148.79167,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-04-28,150.70833,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-04-29,145.75,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-04-30,141.91667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-01,150.33333,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-02,167.54167,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-03,177.45833,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-04,178.91667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-05,180.75,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-06,194.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-07,217.54167,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-08,226.45833,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-09,222.54167,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-10,228.41667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-11,224.91667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-12,232.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-13,300.875,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-14,363.25,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-15,449.95834,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-16,501.16666,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-17,589.6667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-18,585.0417,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-19,507.66666,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-20,422.875,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-21,344.29166,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-22,299.29166,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-23,325.33334,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-24,285.33334,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-25,269.70834,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-26,250.29167,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-27,219.91667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-28,229.33333,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-29,225.875,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-30,219.66667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-05-31,228.33333,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-01,231.125,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-02,259.875,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-03,304.79166,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-04,385.04166,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-05,907.4583,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-06,1008.8333,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-07,995.0,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-08,970.125,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-09,1022.4583,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-10,1004.25,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-11,913.5417,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-12,868.625,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-13,798.1667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-14,740.2083,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-15,483.04166,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-16,376.875,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-17,352.33334,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-18,337.625,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-19,516.7083,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-20,571.125,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-21,544.5833,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-22,396.20834,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-23,282.0,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-24,264.70834,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-25,233.83333,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-26,221.625,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-27,223.70833,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-28,246.79167,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-29,219.83333,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-06-30,207.0,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-01,195.83333,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-02,186.625,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-03,180.125,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-04,177.75,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-05,184.29167,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-06,170.41667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-07,164.20833,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-08,155.70833,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-09,149.33333,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-10,148.16667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-11,137.91667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-12,128.16667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-13,124.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-14,108.958336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-15,98.208336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-16,97.416664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-17,99.625,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-18,104.333336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-19,93.458336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-20,89.083336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-21,83.25,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-22,80.166664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-23,77.041664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-24,72.875,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-25,69.541664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-26,65.083336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-27,61.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-28,65.166664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-29,73.833336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-30,75.791664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-07-31,73.333336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-01,70.0,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-02,74.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-03,76.916664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-04,71.75,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-05,75.25,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-06,72.125,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-07,71.708336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-08,75.0,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-09,70.166664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-10,68.541664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-11,63.333332,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-12,64.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-13,65.958336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-14,67.166664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-15,68.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-16,70.0,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-17,70.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-18,74.166664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-19,77.958336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-20,72.75,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-21,73.125,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-22,68.791664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-23,62.458332,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-24,61.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-25,62.041668,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-26,68.0,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-27,68.375,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-28,69.416664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-29,70.333336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-30,64.041664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-08-31,65.25,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-01,67.25,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-02,65.375,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-03,63.833332,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-04,65.333336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-05,64.458336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-06,65.458336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-07,63.791668,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-08,62.416668,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-09,62.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-10,61.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-11,61.208332,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-12,72.458336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-13,85.791664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-14,102.75,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-15,114.416664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-16,100.770836,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-17,106.916664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-18,109.166664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-19,105.833336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-20,97.604164,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-21,102.354164,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-22,100.479164,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-23,100.125,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-24,98.333336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-25,95.208336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-26,94.770836,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-27,98.145836,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-28,99.645836,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-29,99.145836,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-09-30,99.75,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-01,98.354164,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-02,94.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-03,97.333336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-04,98.770836,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-05,95.375,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-06,93.0,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-07,91.458336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-08,91.416664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-09,93.75,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-10,95.458336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-11,95.375,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-12,94.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-13,93.541664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-14,98.125,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-15,98.9375,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-16,97.666664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-17,98.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-18,99.166664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-19,101.833336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-20,104.583336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-21,99.25,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-22,98.895836,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-23,101.75,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-24,100.75,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-25,110.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-26,106.583336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-27,107.875,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-28,107.64,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-29,108.84,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-30,108.64,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-10-31,108.04,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-01,107.24,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-02,104.52,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-03,104.16,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-04,103.92,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-05,105.64,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-06,101.8,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-07,96.64,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-08,103.26,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-09,103.64,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-10,101.46,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-11,99.9,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-12,100.24,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-13,99.32,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-14,100.1,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-15,97.66,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-16,98.22,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-17,93.68,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-18,96.98,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-19,103.9,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-20,103.395836,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-21,103.25,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-22,119.854164,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-23,119.916664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-24,102.145836,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-25,103.0625,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-26,98.416664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-27,91.9375,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-28,94.166664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-29,100.458336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-11-30,94.958336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-01,91.395836,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-02,95.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-03,86.0625,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-04,94.375,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-05,92.666664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-06,97.479164,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-07,95.291664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-08,93.0,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-09,93.0,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-10,95.395836,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-11,96.541664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-12,95.8125,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-13,99.125,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-14,94.375,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-15,84.916664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-16,94.875,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-17,87.208336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-18,85.666664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-19,97.78571,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-20,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-21,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-22,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-23,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-24,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-25,93.17647,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-26,90.875,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-27,91.458336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-28,91.125,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-29,89.916664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-30,89.0,streamflow,9277500,ft3/s,"['A', '[91]']",0
1996-12-31,88.916664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-01,89.625,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-02,90.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-03,94.1875,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-04,89.875,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-05,80.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-06,94.42857,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-07,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-08,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-09,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-10,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-11,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-12,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-13,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-14,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-15,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-16,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-17,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-18,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-19,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-20,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-21,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-22,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-23,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-24,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-25,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-26,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-27,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-28,85.23529,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-29,91.333336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-30,87.625,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-01-31,91.041664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-01,90.291664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-02,88.375,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-03,87.208336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-04,85.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-05,87.458336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-06,86.375,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-07,82.208336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-08,79.0,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-09,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-10,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-11,,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-12,89.70588,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-13,86.458336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-14,86.958336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-15,86.75,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-16,87.25,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-17,87.25,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-18,87.666664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-19,81.791664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-02-20,86.041664,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-02-21,81.583336,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-02-22,79.541664,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-02-23,86.25,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-02-24,83.25,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-02-25,77.041664,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-02-26,87.5625,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-02-27,85.875,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-02-28,84.583336,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-01,79.083336,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-02,84.958336,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-03,84.583336,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-04,78.458336,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-05,81.083336,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-06,83.041664,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-07,83.041664,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-08,83.791664,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-09,84.666664,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-10,82.625,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-11,85.5,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-12,89.729164,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-13,93.145836,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-14,89.291664,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-15,92.270836,streamflow,9277500,ft3/s,"['A', '[92]']",0
1997-03-16,96.645836,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-03-17,106.0,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-03-18,118.75,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-03-19,123.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-03-20,134.0,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-03-21,140.0,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-03-22,161.66667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-03-23,143.20833,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-03-24,151.375,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-03-25,122.208336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-03-26,121.583336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-03-27,125.916664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-03-28,122.5,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-03-29,118.75,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-03-30,129.66667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-03-31,128.41667,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-04-01,119.625,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-04-02,113.083336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-04-03,115.125,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-04-04,116.083336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-04-05,115.083336,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-04-06,108.666664,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-04-07,111.62,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-04-08,111.84,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-04-09,115.24,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-04-10,126.84,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-04-11,117.12,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-04-12,115.56,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-04-13,108.84,streamflow,9277500,ft3/s,"['A', '[91]']",0
1997-04-14,113.04,streamflow,9277500,ft3/s,"['A', '[91]']",0
